card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location_begin  (nl),adm.uuid_mat,Volgnummer (nl),ResourceID,brocade.id,Source Note (nl),Source Note Type,Source Note Language
e22_Items,1,mpmbr,tg:mpmbr:896_#1,Arch. 89,isad:mpm:42,10 Q 2 D,b425285f-57d8-5165-bed2-c2a468522523,p. 271-272,b425285f-57d8-5165-bed2-c2a468522523,tg:mpmbr:896_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:886_#1,Arch. 89,isad:mpm:42,10 Q 2 D,0ba17169-2669-5330-9afe-345d6c250fe1,p. 211-214,0ba17169-2669-5330-9afe-345d6c250fe1,tg:mpmbr:886_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:622_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5f0c843c-0491-58d2-b336-aff1b22009af,p. 255-258,5f0c843c-0491-58d2-b336-aff1b22009af,tg:mpmbr:622_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:632_#1,Arch. 80,isad:mpm:32,10 Q 2 G,50e747fc-b4a0-5fcd-9978-32e950ed1de7,p. 29-32,50e747fc-b4a0-5fcd-9978-32e950ed1de7,tg:mpmbr:632_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:957_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ae88faf7-deac-53b1-91e8-d9ca6256def6,p. 647-648,ae88faf7-deac-53b1-91e8-d9ca6256def6,tg:mpmbr:957_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:947_#1,SCH HF BA 56,isad:mpm:301,15 Q 5 D,479b4f05-be42-5291-b23e-bffeb2febe0d,5,479b4f05-be42-5291-b23e-bffeb2febe0d,tg:mpmbr:947_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1233_#1,SCH HF BA 16,isad:mpm:301,15 Q 4 B,9e1172b3-d7d8-5ef4-ab9c-32771545f33c,1674/6,9e1172b3-d7d8-5ef4-ab9c-32771545f33c,tg:mpmbr:1233_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1223_#1,Arch. 638,isad:mpm:161,10 Q 8 C,e0efa07d-4eeb-5491-98da-135393fc368a,p. 862-865,e0efa07d-4eeb-5491-98da-135393fc368a,tg:mpmbr:1223_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:485_#1,Arch. 79,isad:mpm:31,10 Q 2 G,2c76ef51-df7d-5510-a4d2-5ee2b86e230c,p. 221-222B,2c76ef51-df7d-5510-a4d2-5ee2b86e230c,tg:mpmbr:485_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1155_#1,Arch. 638,isad:mpm:161,10 Q 8 C,4d21a995-ac83-5e10-bd37-920fdefed7f4,p. 604-607,4d21a995-ac83-5e10-bd37-920fdefed7f4,tg:mpmbr:1155_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:54_#1,Arch. 496,isad:mpm:105,10 Q 6 C,b5204fec-fb80-5f85-91d4-3bd4618c4891,,b5204fec-fb80-5f85-91d4-3bd4618c4891,tg:mpmbr:54_#1,Los stuk tussen fol. 113 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:495_#1,Arch. 79,isad:mpm:31,10 Q 2 G,187d18e1-deee-5640-be4f-39be1a88191c,p. 259-262,187d18e1-deee-5640-be4f-39be1a88191c,tg:mpmbr:495_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1145_#1,Arch. 638,isad:mpm:161,10 Q 8 C,e47404cb-edd9-5eb1-81bf-a4770b547d0b,p. 566-569,e47404cb-edd9-5eb1-81bf-a4770b547d0b,tg:mpmbr:1145_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:44_#1,Arch. 321,isad:mpm:150,10 Q 5 D,037b8808-7886-50bc-a5a1-b5c19e0df90c,,037b8808-7886-50bc-a5a1-b5c19e0df90c,tg:mpmbr:44_#1,Los stuk 2 tussen fol. 131 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1137_#1,Arch. 638,isad:mpm:161,10 Q 8 C,0ee3796c-42ff-5b44-be61-02927c715a25,p. 540-543,0ee3796c-42ff-5b44-be61-02927c715a25,tg:mpmbr:1137_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:36_#1,Arch. 683,isad:mpm:156,10 Q 9 D,a88b5fa3-b1dd-5652-8268-cf744725bcaa,,a88b5fa3-b1dd-5652-8268-cf744725bcaa,tg:mpmbr:36_#1,Los stuk tussen fol. 85-86,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1127_#1,Arch. 638,isad:mpm:161,10 Q 8 C,4f10aaac-48d3-504e-b85d-f08894e2bb15,p. 502-503,4f10aaac-48d3-504e-b85d-f08894e2bb15,tg:mpmbr:1127_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:26_#1,Arch. 1452,isad:mpm:306,10 R 3 B,16f0646c-4610-5963-97be-ba4431e24d21,5,16f0646c-4610-5963-97be-ba4431e24d21,tg:mpmbr:26_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1251_#1,Arch. 363,isad:mpm:160,10 Q 5 A,95a009f7-7a36-5ad7-80ef-eecacc8e9e28,17,95a009f7-7a36-5ad7-80ef-eecacc8e9e28,tg:mpmbr:1251_#1,los stuk tussen opening 73,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:781_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7ff0f759-4aec-5d08-805c-64a841fd75d3,p. 453-456,7ff0f759-4aec-5d08-805c-64a841fd75d3,tg:mpmbr:781_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1241_#1,SCH HF BA 3,isad:mpm:301,15 Q 4 C,a5545928-5b50-5cf3-9026-edc7a03fe6c9,4,a5545928-5b50-5cf3-9026-edc7a03fe6c9,tg:mpmbr:1241_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:791_#1,Arch. 611,isad:mpm:138,10 Q 7 A,3620d684-0fe2-51fc-8d1e-a38c6ef89fae,p. 495-498,3620d684-0fe2-51fc-8d1e-a38c6ef89fae,tg:mpmbr:791_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:935_#1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,2fd8f50b-fe9d-5b1c-b4d4-13fc4fb38141,1,2fd8f50b-fe9d-5b1c-b4d4-13fc4fb38141,tg:mpmbr:935_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:925_#1,Arch. 89,isad:mpm:42,10 Q 2 D,61b170c5-b043-5d38-9804-0079621da197,p. 623-624,61b170c5-b043-5d38-9804-0079621da197,tg:mpmbr:925_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:738_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7343cfb7-9de9-5a5d-922e-fc0676f1c0e6,p. 359-360,7343cfb7-9de9-5a5d-922e-fc0676f1c0e6,tg:mpmbr:738_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:640_#1,Arch. 80,isad:mpm:32,10 Q 2 G,79adce4d-f4bb-5151-9732-c1eef443b613,p. 61-64,79adce4d-f4bb-5151-9732-c1eef443b613,tg:mpmbr:640_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:728_#1,Arch. 89,isad:mpm:42,10 Q 2 D,f1a67898-e76a-5eb3-afb8-b88b8dcb4729,p. 339-340,f1a67898-e76a-5eb3-afb8-b88b8dcb4729,tg:mpmbr:728_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:650_#1,Arch. 80,isad:mpm:32,10 Q 2 G,502627c4-c6f8-5a92-a420-fb332049185b,p. 101-104,502627c4-c6f8-5a92-a420-fb332049185b,tg:mpmbr:650_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:373_#1,Arch.78,isad:mpm:30,10 Q 2 G,3846b246-a564-5824-80f9-15a502c8377b,p.657-660,3846b246-a564-5824-80f9-15a502c8377b,tg:mpmbr:373_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:363_#1,Arch.78,isad:mpm:30,10 Q 2 G,9fd10afb-30db-58ec-a2b8-2aac35205e63,p.617-620,9fd10afb-30db-58ec-a2b8-2aac35205e63,tg:mpmbr:363_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:526_#1,Arch. 79,isad:mpm:31,10 Q 2 G,12f7af6a-5502-5177-83c1-03d1e38b415c,p. 373-376,12f7af6a-5502-5177-83c1-03d1e38b415c,tg:mpmbr:526_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:536_#1,Arch. 79,isad:mpm:31,10 Q 2 G,2eed8625-08e7-5480-a83a-126601adef9d,p. 409-412,2eed8625-08e7-5480-a83a-126601adef9d,tg:mpmbr:536_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:774_#1,Arch. 89,isad:mpm:42,10 Q 2 D,42683764-6b32-57a4-a3df-9423e4874c0e,p. 437-438,42683764-6b32-57a4-a3df-9423e4874c0e,tg:mpmbr:774_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:764_#1,Arch. 89,isad:mpm:42,10 Q 2 D,43852f0a-77d1-52ed-b1bc-8d55ae751b09,p. 417-418,43852f0a-77d1-52ed-b1bc-8d55ae751b09,tg:mpmbr:764_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:121_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,b7e12906-d203-5db6-b44a-60d74cf90c39,C.g.7.1,b7e12906-d203-5db6-b44a-60d74cf90c39,tg:mpmbr:121_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:131_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,b63cf970-0eea-579a-af64-e140d563dcaf,C.g.X4.2,b63cf970-0eea-579a-af64-e140d563dcaf,tg:mpmbr:131_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:247_#1,Arch. 78,isad:mpm:30,10 Q 2 G,ca41f163-5498-5967-a107-d97d2606ddf9,p. 193-196,ca41f163-5498-5967-a107-d97d2606ddf9,tg:mpmbr:247_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:257_#1,Arch. 78,isad:mpm:30,10 Q 2 G,cc517669-248e-53da-ba83-355051623679,p. 235-238,cc517669-248e-53da-ba83-355051623679,tg:mpmbr:257_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:412_#1,Arch. 79,isad:mpm:31,10 Q 2 G,39fea594-956e-5917-8d9b-3e2c2e2f11ed,p. 97-100,39fea594-956e-5917-8d9b-3e2c2e2f11ed,tg:mpmbr:412_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:402_#1,Arch. 79,isad:mpm:31,10 Q 2 G,97ca98ee-fc6d-5a16-a210-99035e0dab34,p. 57-60,97ca98ee-fc6d-5a16-a210-99035e0dab34,tg:mpmbr:402_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:386_#1,Arch. 78,isad:mpm:30,10 Q 2 G,bb53d411-7509-511f-bc44-33e13ef241c4,p. 589-592,bb53d411-7509-511f-bc44-33e13ef241c4,tg:mpmbr:386_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:396_#1,Arch. 79,isad:mpm:31,10 Q 2 G,192526ad-c84a-5724-b2e5-aaa4a35df3d6,p. 33-36,192526ad-c84a-5724-b2e5-aaa4a35df3d6,tg:mpmbr:396_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1003_#1,Arch. 638,isad:mpm:161,10 Q 8 C,5ff459d8-8fc0-5eae-9b5a-9a503bb8ed74,p. 116-119,5ff459d8-8fc0-5eae-9b5a-9a503bb8ed74,tg:mpmbr:1003_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1013_#1,Arch. 638,isad:mpm:161,10 Q 8 C,bfc7e47c-e058-57d5-bd02-8906abd60bcf,p. 150-153,bfc7e47c-e058-57d5-bd02-8906abd60bcf,tg:mpmbr:1013_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:979_#1,Arch. 638,isad:mpm:161,10 Q 8 C,2d113741-b552-5168-803c-68540077fb11,p. 19-22,2d113741-b552-5168-803c-68540077fb11,tg:mpmbr:979_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:801_#1,Arch. 89,isad:mpm:42,10 Q 2 D,d41b0225-deb1-5f89-acc7-0b33ff47c2ce,p. 491-492,d41b0225-deb1-5f89-acc7-0b33ff47c2ce,tg:mpmbr:801_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:198_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,67991398-5206-50b8-aa7a-3530aba705dd,B.k.2,67991398-5206-50b8-aa7a-3530aba705dd,tg:mpmbr:198_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:969_#1,Arch. 89,isad:mpm:42,10 Q 2 D,e1fe5fc9-9a6a-5b6f-9c0e-f3f135ea495a,p. 681-684,e1fe5fc9-9a6a-5b6f-9c0e-f3f135ea495a,tg:mpmbr:969_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:188_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,76b93b75-c8d5-52e3-a2f3-29cdd491ca67,B.i.1.1,76b93b75-c8d5-52e3-a2f3-29cdd491ca67,tg:mpmbr:188_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:811_#1,Arch. 89,isad:mpm:42,10 Q 2 D,b48b9fc8-f8fc-5687-966e-e277aacb81b2,p. 513-514,b48b9fc8-f8fc-5687-966e-e277aacb81b2,tg:mpmbr:811_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:863_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5790dae4-714e-575c-9126-7021ee560ec5,p. 139-142,5790dae4-714e-575c-9126-7021ee560ec5,tg:mpmbr:863_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:873_#1,Arch. 89,isad:mpm:42,10 Q 2 D,26aef4dc-bfc6-5d27-9512-11b1d8cc0d9e,p. 165-168,26aef4dc-bfc6-5d27-9512-11b1d8cc0d9e,tg:mpmbr:873_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:18_#1,Arch. 926 bis,isad:mpm:39,10 R 8 D,cd5aedd8-280f-562b-bf4e-df1b750e72ea,,cd5aedd8-280f-562b-bf4e-df1b750e72ea,tg:mpmbr:18_#1,Arch. 919-930 zijn samen in een moderne convoluutband ingebonden;los stuk tussen arch. 926 en arch. 927,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1061_#1,Arch. 638,isad:mpm:161,10 Q 8 C,eae56148-0d7c-535d-952c-ff4d4f5102c4,p. 342-345,eae56148-0d7c-535d-952c-ff4d4f5102c4,tg:mpmbr:1061_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1119_#1,Arch. 638,isad:mpm:161,10 Q 8 C,b4e75256-5ad9-59c7-aaf5-d43a0ff3952f,p. 468-471,b4e75256-5ad9-59c7-aaf5-d43a0ff3952f,tg:mpmbr:1119_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1071_#1,Arch. 638,isad:mpm:161,10 Q 8 C,30d39125-a339-5061-8f7f-d2ec3797f8cf,p. 388-391,30d39125-a339-5061-8f7f-d2ec3797f8cf,tg:mpmbr:1071_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1109_#1,Arch. 638,isad:mpm:161,10 Q 8 C,d5037b9d-5c97-5139-9932-a4443ab1425c,p. 434-437,d5037b9d-5c97-5139-9932-a4443ab1425c,tg:mpmbr:1109_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:508_#1,Arch. 79,isad:mpm:31,10 Q 2 G,79d088f6-61b6-511d-820c-930eedc52bf5,p. 303-306,79d088f6-61b6-511d-820c-930eedc52bf5,tg:mpmbr:508_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:470_#1,Arch. 79,isad:mpm:31,10 Q 2 G,14308376-b47f-53a0-a98c-100bd96ee9bb,p. 157-160,14308376-b47f-53a0-a98c-100bd96ee9bb,tg:mpmbr:470_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:518_#1,Arch. 79,isad:mpm:31,10 Q 2 G,2d2914b2-5811-569a-9111-cfef5c43d20c,p. 343-346,2d2914b2-5811-569a-9111-cfef5c43d20c,tg:mpmbr:518_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:225_#1,Arch. 1457,isad:mpm:343,10 R 3 B,4cf5ff92-21c2-5d40-a79f-a297911d325f,19,4cf5ff92-21c2-5d40-a79f-a297911d325f,tg:mpmbr:225_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:235_#1,Arch. 78,isad:mpm:30,10 Q 2 G,0f2cc0e9-0573-56cd-98b6-538f3201859a,p. 147-150,0f2cc0e9-0573-56cd-98b6-538f3201859a,tg:mpmbr:235_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:143_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,b585c20c-c300-5268-9cd6-754fc988c52b,A.c.5,b585c20c-c300-5268-9cd6-754fc988c52b,tg:mpmbr:143_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:153_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,18c870cf-7799-5353-a624-9234f3bb5cbf,A.d.4.4,18c870cf-7799-5353-a624-9234f3bb5cbf,tg:mpmbr:153_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:716_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5fef9104-705e-5dab-ae50-b78f14c2956c,p. 307-308,5fef9104-705e-5dab-ae50-b78f14c2956c,tg:mpmbr:716_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:706_#1,Arch. 89,isad:mpm:42,10 Q 2 D,fbd300e6-2c4e-530e-a6a9-03521b342349,p. 3-4,fbd300e6-2c4e-530e-a6a9-03521b342349,tg:mpmbr:706_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1222_#1,Arch. 638,isad:mpm:161,10 Q 8 C,0384f3ab-cfbd-510a-9f89-a482e241ef30,p. 858-861,0384f3ab-cfbd-510a-9f89-a482e241ef30,tg:mpmbr:1222_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1232_#1,SCH HF BA 16,isad:mpm:301,15 Q 4 B,1bc4cf36-cd12-51cc-8d37-021c7c1b306d,1674/5,1bc4cf36-cd12-51cc-8d37-021c7c1b306d,tg:mpmbr:1232_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:946_#1,SCH HF BA 56,isad:mpm:301,15 Q 5 D,2cf53828-beb7-587b-bf7e-680d3ae3fa23,4,2cf53828-beb7-587b-bf7e-680d3ae3fa23,tg:mpmbr:946_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:956_#1,Arch. 89,isad:mpm:42,10 Q 2 D,52fabfb9-4041-5aef-8910-be2460494fea,p. 639-640,52fabfb9-4041-5aef-8910-be2460494fea,tg:mpmbr:956_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:45_#1,Arch. 321,isad:mpm:150,10 Q 5 D,002fd887-2306-5887-9741-476c2b9d43f6,,002fd887-2306-5887-9741-476c2b9d43f6,tg:mpmbr:45_#1,Los stuk 3 tussen fol. 131 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1144_#1,Arch. 638,isad:mpm:161,10 Q 8 C,a4ba8f4a-9869-5441-a12c-e00ec3202b4e,p. 562-565,a4ba8f4a-9869-5441-a12c-e00ec3202b4e,tg:mpmbr:1144_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:494_#1,Arch. 79,isad:mpm:31,10 Q 2 G,b58038c9-bd7f-5653-a53d-e7eb5835f177,p. 255-258,b58038c9-bd7f-5653-a53d-e7eb5835f177,tg:mpmbr:494_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:55_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,9085a3bc-44af-533e-b74f-d03d535f856f,A.b.1.2,9085a3bc-44af-533e-b74f-d03d535f856f,tg:mpmbr:55_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1154_#1,Arch. 638,isad:mpm:161,10 Q 8 C,caed6b14-ef63-5c3d-9713-8bfdb1505b38,p. 604-,caed6b14-ef63-5c3d-9713-8bfdb1505b38,tg:mpmbr:1154_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:484_#1,Arch. 79,isad:mpm:31,10 Q 2 G,cd6661e6-d2a0-5445-8a00-0481a11aa6c4,p. 217-220,cd6661e6-d2a0-5445-8a00-0481a11aa6c4,tg:mpmbr:484_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:300_#1,Arch.78,isad:mpm:30,10 Q 2 G,7838d718-04ca-55ad-a8c2-074385a96280,p.389-392,7838d718-04ca-55ad-a8c2-074385a96280,tg:mpmbr:300_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:278_#1,Arch.78,isad:mpm:30,10 Q 2 G,c42d6ab4-cca7-5999-a34f-09611e8e33cd,p.299-302,c42d6ab4-cca7-5999-a34f-09611e8e33cd,tg:mpmbr:278_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:310_#1,Arch.78,isad:mpm:30,10 Q 2 G,8608be68-7e82-5bf5-9dcd-88b8989036ce,p.429-430,8608be68-7e82-5bf5-9dcd-88b8989036ce,tg:mpmbr:310_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:268_#1,Arch. 78,isad:mpm:30,10 Q 2 G,41cf7f93-9b4a-5026-9b0e-a53a349fb6a5,p. 279-282,41cf7f93-9b4a-5026-9b0e-a53a349fb6a5,tg:mpmbr:268_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1085_#1,Arch. 89,isad:mpm:42,10 Q 2 D,3776369d-204e-5090-8c56-054cfcf6eb5f,p. 723-724,3776369d-204e-5090-8c56-054cfcf6eb5f,tg:mpmbr:1085_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:555_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ab7da81f-ac18-5a68-a889-e3c14a57b3a9,p. 481-484,ab7da81f-ac18-5a68-a889-e3c14a57b3a9,tg:mpmbr:555_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1095_#1,Arch. 89,isad:mpm:42,10 Q 2 D,392af59c-ac86-5db0-a9fb-511dc6601236,p. 757-764,392af59c-ac86-5db0-a9fb-511dc6601236,tg:mpmbr:1095_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:545_#1,Arch. 79,isad:mpm:31,10 Q 2 G,21adf62e-ba99-5f9f-98bb-ba3034ae1494,p. 441-444,21adf62e-ba99-5f9f-98bb-ba3034ae1494,tg:mpmbr:545_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:633_#1,Arch. 80,isad:mpm:32,10 Q 2 G,86d9d47b-3a4f-5f34-b564-426458e1987c,p. 33-36,86d9d47b-3a4f-5f34-b564-426458e1987c,tg:mpmbr:633_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:623_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7d4c735f-b6b7-5bb9-ba17-915525ddd936,p. 259-262,7d4c735f-b6b7-5bb9-ba17-915525ddd936,tg:mpmbr:623_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:887_#1,Arch. 89,isad:mpm:42,10 Q 2 D,2dce6fdd-78e1-589a-b4ec-1d295e0b1a28,p. 215-216,2dce6fdd-78e1-589a-b4ec-1d295e0b1a28,tg:mpmbr:887_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:897_#1,Arch. 89,isad:mpm:42,10 Q 2 D,65d17bd6-6625-572b-98fc-bc51f88ab8fb,p. 273-274,65d17bd6-6625-572b-98fc-bc51f88ab8fb,tg:mpmbr:897_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:651_#1,Arch. 80,isad:mpm:32,10 Q 2 G,4725a50b-2c06-55e6-9332-cca500372f0f,p. 105-108,4725a50b-2c06-55e6-9332-cca500372f0f,tg:mpmbr:651_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:729_#1,Arch. 89,isad:mpm:42,10 Q 2 D,b1c6aa94-fda1-5190-bec2-6b631d722b21,p. 341-342,b1c6aa94-fda1-5190-bec2-6b631d722b21,tg:mpmbr:729_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:641_#1,Arch. 80,isad:mpm:32,10 Q 2 G,9bce39c5-c34f-5aaa-a1e5-2cd124cc34bd,p. 65-68,9bce39c5-c34f-5aaa-a1e5-2cd124cc34bd,tg:mpmbr:641_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:739_#1,Arch. 89,isad:mpm:42,10 Q 2 D,04230f25-52c5-5af6-9c89-5ab4b332c89a,p. 361-364,04230f25-52c5-5af6-9c89-5ab4b332c89a,tg:mpmbr:739_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:537_#1,Arch. 79,isad:mpm:31,10 Q 2 G,9ca2b7b4-baa0-5716-adb1-8638e268cde6,p. 413-416,9ca2b7b4-baa0-5716-adb1-8638e268cde6,tg:mpmbr:537_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:527_#1,Arch. 79,isad:mpm:31,10 Q 2 G,196b16bb-622c-53d7-9456-c1b9a076db68,p. 377-380,196b16bb-622c-53d7-9456-c1b9a076db68,tg:mpmbr:527_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:362_#1,Arch.78,isad:mpm:30,10 Q 2 G,e85d0e03-d3aa-5739-9e3a-51f7071d34be,p.613-616,e85d0e03-d3aa-5739-9e3a-51f7071d34be,tg:mpmbr:362_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:372_#1,Arch.78,isad:mpm:30,10 Q 2 G,d2b0c76f-62ba-50e6-b4b1-acc22b7a41f0,p.653-656,d2b0c76f-62ba-50e6-b4b1-acc22b7a41f0,tg:mpmbr:372_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:27_#1,Arch. 1452,isad:mpm:306,10 R 3 B,b1d4a217-a69c-5ce0-a526-a08efab38f2f,6,b1d4a217-a69c-5ce0-a526-a08efab38f2f,tg:mpmbr:27_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1126_#1,Arch. 638,isad:mpm:161,10 Q 8 C,463133d1-a765-5203-a46a-51bf1b92302d,p. 498-501,463133d1-a765-5203-a46a-51bf1b92302d,tg:mpmbr:1126_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:37_#1,Arch. TS A stuk 4,isad:mpm:325,15 R 1 A,7e001e8a-907c-5fe2-9885-9d1e80d55403,,7e001e8a-907c-5fe2-9885-9d1e80d55403,tg:mpmbr:37_#1,Tussen fol. 36 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1136_#1,Arch. 638,isad:mpm:161,10 Q 8 C,3a69a393-326c-5466-abe4-47a9577fe078,p. 536-539,3a69a393-326c-5466-abe4-47a9577fe078,tg:mpmbr:1136_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:924_#1,Arch. 89,isad:mpm:42,10 Q 2 D,cd667402-963d-5147-8e62-b08d691b3179,p. 621-622,cd667402-963d-5147-8e62-b08d691b3179,tg:mpmbr:924_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:934_#1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,b55a08f4-d8d1-559d-b124-806d58ef3bdf,2,b55a08f4-d8d1-559d-b124-806d58ef3bdf,tg:mpmbr:934_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:790_#1,Arch. 611,isad:mpm:138,10 Q 7 A,7f94ef80-6fbe-579a-b871-e032e56ff332,p. 493-494,7f94ef80-6fbe-579a-b871-e032e56ff332,tg:mpmbr:790_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1240_#1,SCH HF BA 3,isad:mpm:301,15 Q 4 C,974a7e62-dea8-5bbe-8d86-e00913975b43,3,974a7e62-dea8-5bbe-8d86-e00913975b43,tg:mpmbr:1240_#1,,,
