ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,Zesmaal dezelfde Romeinse inscriptie,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000050,referentienummer,False,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:61,brocade id,False,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:61/N,brocade url,False,,,,,,,,,,,,,,
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9b6661f0-3e18-5cfd-a0b2-b36235702fc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99143b6d-6713-4d32-9861-feadfcf8bea9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:73,https://data.museumplantinmoretus.be/ark:/11975/90cc73ca-423c-5ad4-9e01-1c4af23a3d45,Foto's,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1cea10af-2d04-490f-a229-c99d908c8e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a7914dc-ac59-4015-b058-5b383b8f537c"", ""inverseOntologyProperty"": """"}]"
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proeve der drukkerye van d'erfgenamen van de Hr. Joan Blaeu, zal.r bestaande in negen schoone druk-parssen ... en wat verder tot een boek- en plaat-drukkerye behoort, welke verkocht zal worden tot Amsterdam, op donderdag, zynde den 7 april 1695* (Joan Blaeu, Amsterdam 1695)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000062,referentienummer,False,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:73,brocade id,False,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:73/N,brocade url,False,,,,,,,,,,,,,,
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6a900618-d95f-5af0-8828-c6322d488122"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d0aab9a-c0f2-4658-862b-9ce0e7af753f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:86,https://data.museumplantinmoretus.be/ark:/11975/91de6a95-e16d-528e-b083-0aa0ec667874,Foto's,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,Places,,,,,,,,,,1,id/place.place,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""85e4b812-e7e3-4823-b8d3-7b48bd8daf1a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8ceaa02-01f5-45f3-85b2-1bf3bbe395a9"", ""inverseOntologyProperty"": """"}]"
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proef van vignetten, vercierde & andere letteren welke tot cieraad der drukkonst gegooten worden by P. Versteegh* (P. Versteegh, Utrecht 1781)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000075,referentienummer,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:86,brocade id,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:86/N,brocade url,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9fae7fb3-c06d-5338-8fa0-93b89e01309c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4218b891-6275-452a-87fb-ad47c9aaec9a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:29,https://data.museumplantinmoretus.be/ark:/11975/98ede7e9-04cf-5572-9050-3c38ff08333c,Foto's,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""db20e448-fe82-4f22-b98b-bca5b519842e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0085ebc-e5a7-4a58-b2e0-07244984828a"", ""inverseOntologyProperty"": """"}]"
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Fragment van *Gregori XIII. PONT. OPT. MAX.* (Rome, 1579, Granjon) = *Codex Vallicellian*
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000018,referentienummer,False,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:29,brocade id,False,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:29/N,brocade url,False,,,,,,,,,,,,,,
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6b687c2b-864c-5ca0-b6ee-59f294a812e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf7b4f9d-7474-4407-806f-08152c55f269"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:34,https://data.museumplantinmoretus.be/ark:/11975/9bed1aae-f750-5292-b08d-0a4568e0ffca,Foto's,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""64b0555d-b129-459f-b561-cb1f9070b1c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f1954120-0e5a-42be-ac04-7fda213db183"", ""inverseOntologyProperty"": """"}]"
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Op de microfilm staan meerdere fragmenten uit meerdere werken:     
1) *Le tombeau de Marguerite* (Paris, 1551, Fezandat, Granjon)     
2) *Le premier livre de sermont* (Paris, 1549, M. Fezandat)     
3) *Hecatongraphie* (Paris, 1543, Denis Janot)    
4) *Novuum testamentum* (Paris, 1549, J. Depuis)     
5) *Le premier livre de vers Marc Claude* (Paris, 1561, Fezandat) 
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000023,referentienummer,False,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:34,brocade id,False,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:34/N,brocade url,False,,,,,,,,,,,,,,
9bed1aae-f750-5292-b08d-0a4568e0ffca,tg:mpmph:34,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e65fbbc6-bf16-5bd2-9202-027996932153"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da921c1f-dca4-4885-9a57-796388f31b51"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:64,https://data.museumplantinmoretus.be/ark:/11975/9ec5ab15-587a-5306-91c2-1fec1c22f42b,Foto's,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5e3aa371-f5c8-40f0-b8b5-72d1822b61cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5894a566-9f81-4580-ad66-ffef3e1ca69f"", ""inverseOntologyProperty"": """"}]"
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proef van letteren, welke gegooten worden op de lettergieteryen van de gebroeders Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1767)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000053,referentienummer,False,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:64,brocade id,False,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:64/N,brocade url,False,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""53ec7d83-adc4-531a-9217-fe7d8ac4eb08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc545900-01a0-40d0-86f7-c017cd44f00b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:83,https://data.museumplantinmoretus.be/ark:/11975/a1a62dd7-888c-5852-bc7a-be4f1155f8ad,Foto's,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,Places,,,,,,,,,,1,id/place.place,[Brussel],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5b5df539-5dfb-424a-ac50-486a2bb7b4bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17ea3b5e-bff8-4e72-ab27-76e22c6987d3"", ""inverseOntologyProperty"": """"}]"
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proef van letteren, welke gegooten worden in de Nieuwe-Haerlemsche lettergietery van J. Enschedé* (J. Enschedé, Haarlem 1768)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000072,referentienummer,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:83,brocade id,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:83/N,brocade url,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d44d7a5-175d-55f2-ac3c-3a1131f01dc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""80362f70-3a4d-4e1b-83ac-df96374ebe50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:70,https://data.museumplantinmoretus.be/ark:/11975/a2118727-ee17-59e5-8ca7-365fd6cb0e76,Foto's,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8936c050-39ef-4f6a-ab68-d9a23280e48a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e1ad24c-a599-4e61-b361-7e5e54374907"", ""inverseOntologyProperty"": """"}]"
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,Canon Estienne 1532,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000059,referentienummer,False,,,,,,,,,,,,,,
