ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,37 x 27,,,,,,,,,,,,"37 x 27 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,370,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,270,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,309,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,311,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:472_#1,Arch. TS B,isad:mpm:323,15 R 1 A,990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,,,,,,,,,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,open
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:131_#1,https://data.museumplantinmoretus.be/ark:/11975/9984db22-8790-5f57-b7bd-e21ecbebaeee,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Archives,1,,,,,,isad:mpm:334,"dlod={""name"":""Afschriften en concepten van uitgaande rekening-couranten"",""ark"":""ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d"",""uri"":""/repositories/10/archival_objects/35739"",""id"":""isad:mpm:334"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Afschriften en concepten van uitgaande rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,34 x 47,,,,,,,,,,,,"34 x 47 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,340,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,470,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:131_#1,Arch. 321,isad:mpm:334,10 Q 5 D,9984db22-8790-5f57-b7bd-e21ecbebaeee,,Los stuk 3 tussen fol. 148 links-rechts,remarks,Nederlands,,,,,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_ProductStadiums,1,kenmerken.mpmorigak,con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,
9984db22-8790-5f57-b7bd-e21ecbebaeee,tg:mpmak:131_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,open
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:72_#1,https://data.museumplantinmoretus.be/ark:/11975/999315fd-c220-5bcd-986a-8275861d1b96,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Archives,1,,,,,,isad:mpm:202,"dlod={""name"":""Cahiers de Francfort"",""ark"":""ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3"",""uri"":""/repositories/10/archival_objects/21615"",""id"":""isad:mpm:202"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cahiers de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,20 x 16,,,,,,,,,,,,"20 x 16 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,82,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,100,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:72_#1,Arch. 999,isad:mpm:202,10 R 8 C,999315fd-c220-5bcd-986a-8275861d1b96,,,,,,,,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Mm</p>
",signatures (names),Nederlands,,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
999315fd-c220-5bcd-986a-8275861d1b96,tg:mpmre:72_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,open
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:80_#1,https://data.museumplantinmoretus.be/ark:/11975/9a028d3d-74cb-52c6-bf9f-849e909547a1,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Archives,1,,,,,,isad:mpm:333,"dlod={""name"":""Ingekomen rekening-couranten"",""ark"":""ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36"",""uri"":""/repositories/10/archival_objects/35632"",""id"":""isad:mpm:333"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Ingekomen rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,21 x 22,,,,,,,,,,,,"21 x 22 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:80_#1,Arch. 247,isad:mpm:333,10 Q 4 C,9a028d3d-74cb-52c6-bf9f-849e909547a1,,Los stuk tussen fol. 181-182,remarks,Nederlands,,,,,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,open
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:277_#1,https://data.museumplantinmoretus.be/ark:/11975/9a426d46-1eb2-522e-aabc-76ad77cd07f9,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Archives,1,,,,,,isad:mpm:203,"dlod={""name"":""Carnets de Francfort"",""ark"":""ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba"",""uri"":""/repositories/10/archival_objects/21722"",""id"":""isad:mpm:203"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Carnets de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,16 x 11,,,,,,,,,,,,"16 x 11 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,110,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,14,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,50,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:277_#1,Arch. 951,isad:mpm:203,10 R 8 D,9a426d46-1eb2-522e-aabc-76ad77cd07f9,,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands,,,,,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
9a426d46-1eb2-522e-aabc-76ad77cd07f9,tg:mpmre:277_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,open
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:310_#1,https://data.museumplantinmoretus.be/ark:/11975/9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Archives,1,,,,,,isad:mpm:206,"dlod={""name"":""Journalen van de boekhandel"",""ark"":""ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc"",""uri"":""/repositories/10/archival_objects/22043"",""id"":""isad:mpm:206"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de boekhandel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,41 x 19,,,,,,,,,,,,"41 x 19 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,410,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,182,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,247,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:310_#1,Arch. 54,isad:mpm:206,10 Q 1 C,9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,,,,,,,,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>L</p>
",signatures (names),Nederlands,,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576,open
9a65e24a-d957-5dca-bdaa-4bb0355530e9,tg:mpmhs:16_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmhs:16_#1,https://data.museumplantinmoretus.be/ark:/11975/9a65e24a-d957-5dca-bdaa-4bb0355530e9,,
9a65e24a-d957-5dca-bdaa-4bb0355530e9,tg:mpmhs:16_#1,e22_Archives,1,,,,,,isad:mpm:643,"dlod={""name"":""Inventarissen (koper)platen"",""ark"":""ark:/11975/x0/a60c95ae-a7d8-5f0c-8675-e611dd3e4cfb"",""uri"":""/repositories/10/archival_objects/68802"",""id"":""isad:mpm:643"",""nameWithContext"":[""Conservator ~[Max Rooses](au::16015)~ en beheerder ~[Emmanuel Rosseels](au::16061)~"",""Collecties, onderzoek \u0026 publicaties"",""Inventarissen collecties""],""resourceName"":""Archief van ~[Museum Plantin-Moretus](au::13308)~"",""resourceArk"":""ark:/11975/x0/373dd14a-a9b1-590c-a247-2fa8e5e2bb84"",""resourceURI"":""/repositories/10/resources/61205"",""resourceID"":""isad:mpm:572"",""capacity"":""Inventarissen (koper)platen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/a60c95ae-a7d8-5f0c-8675-e611dd3e4cfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a65e24a-d957-5dca-bdaa-4bb0355530e9,tg:mpmhs:16_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmhs,tg:mpmhs:16_#1,MR 47.02,isad:mpm:643,,9a65e24a-d957-5dca-bdaa-4bb0355530e9,,,,,,,,,,,,,,,,,,
9a65e24a-d957-5dca-bdaa-4bb0355530e9,tg:mpmhs:16_#1,e22_ProductionTechniques,1,kenmerken.mpmstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,
9a65e24a-d957-5dca-bdaa-4bb0355530e9,tg:mpmhs:16_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582,open
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:208_#1,https://data.museumplantinmoretus.be/ark:/11975/9ac74e75-7a06-52dd-a097-1260eff7775c,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Archives,1,,,,,,isad:mpm:305,"dlod={""name"":""Balansen"",""ark"":""ark:/11975/x0/c98630df-e408-5836-9037-1d25688c62b4"",""uri"":""/repositories/10/archival_objects/32636"",""id"":""isad:mpm:305"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Balansen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/c98630df-e408-5836-9037-1d25688c62b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,21 x 16,,,,,,,,,,,,"21 x 16 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,6,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,6,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:208_#1,Arch. 886,isad:mpm:305,10 R 8 D,9ac74e75-7a06-52dd-a097-1260eff7775c,,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands,,,,,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
9ac74e75-7a06-52dd-a097-1260eff7775c,tg:mpmre:208_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,open
