ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type,Product stadium,Keeper,Object Number,Object Identifier,source_date,Restriction Type
81f156e9-384f-57cd-aa69-0fd46c7bd69e,tg:mpmbr:472_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
81f793fe-c4cf-5364-90f3-4383c00536b3,tg:mpmbr:248_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:248_#1,https://data.museumplantinmoretus.be/ark:/11975/81f793fe-c4cf-5364-90f3-4383c00536b3,,
81f793fe-c4cf-5364-90f3-4383c00536b3,tg:mpmbr:248_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
81f793fe-c4cf-5364-90f3-4383c00536b3,tg:mpmbr:248_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
825d7aad-9a48-5102-ab39-3abefb26cb7a,tg:mpmbr:1005_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1005_#1,https://data.museumplantinmoretus.be/ark:/11975/825d7aad-9a48-5102-ab39-3abefb26cb7a,,
825d7aad-9a48-5102-ab39-3abefb26cb7a,tg:mpmbr:1005_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
825d7aad-9a48-5102-ab39-3abefb26cb7a,tg:mpmbr:1005_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
829e8f05-6186-5268-ae62-a65aba45af2d,tg:mpmbr:984_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:984_#1,https://data.museumplantinmoretus.be/ark:/11975/829e8f05-6186-5268-ae62-a65aba45af2d,,
829e8f05-6186-5268-ae62-a65aba45af2d,tg:mpmbr:984_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
829e8f05-6186-5268-ae62-a65aba45af2d,tg:mpmbr:984_#1,e22_UsageRestrictions,,id/date,,,,,,,1673,open
82bf6e36-cb26-5d0f-9415-0a65fcdded0f,tg:mpmbr:322_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:322_#1,https://data.museumplantinmoretus.be/ark:/11975/82bf6e36-cb26-5d0f-9415-0a65fcdded0f,,
82bf6e36-cb26-5d0f-9415-0a65fcdded0f,tg:mpmbr:322_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
82bf6e36-cb26-5d0f-9415-0a65fcdded0f,tg:mpmbr:322_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
83319fa8-7014-5dc9-b4b7-d1a647c51312,tg:mpmbr:524_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:524_#1,https://data.museumplantinmoretus.be/ark:/11975/83319fa8-7014-5dc9-b4b7-d1a647c51312,,
83319fa8-7014-5dc9-b4b7-d1a647c51312,tg:mpmbr:524_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
83319fa8-7014-5dc9-b4b7-d1a647c51312,tg:mpmbr:524_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
834bdbf1-1284-5d02-9703-11d118c13543,tg:mpmbr:377_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:377_#1,https://data.museumplantinmoretus.be/ark:/11975/834bdbf1-1284-5d02-9703-11d118c13543,,
834bdbf1-1284-5d02-9703-11d118c13543,tg:mpmbr:377_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
834bdbf1-1284-5d02-9703-11d118c13543,tg:mpmbr:377_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
83d29ea7-cf31-585a-980a-d728997e2d52,tg:mpmbr:468_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:468_#1,https://data.museumplantinmoretus.be/ark:/11975/83d29ea7-cf31-585a-980a-d728997e2d52,,
83d29ea7-cf31-585a-980a-d728997e2d52,tg:mpmbr:468_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
83d29ea7-cf31-585a-980a-d728997e2d52,tg:mpmbr:468_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
83ffa261-4434-53fa-a35d-6eab19fc1b37,tg:mpmbr:1078_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1078_#1,https://data.museumplantinmoretus.be/ark:/11975/83ffa261-4434-53fa-a35d-6eab19fc1b37,,
83ffa261-4434-53fa-a35d-6eab19fc1b37,tg:mpmbr:1078_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
83ffa261-4434-53fa-a35d-6eab19fc1b37,tg:mpmbr:1078_#1,e22_UsageRestrictions,,id/date,,,,,,,1635,open
8411a959-00d3-5198-8934-d9e3cebee0ef,tg:mpmbr:994_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:994_#1,https://data.museumplantinmoretus.be/ark:/11975/8411a959-00d3-5198-8934-d9e3cebee0ef,,
8411a959-00d3-5198-8934-d9e3cebee0ef,tg:mpmbr:994_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8411a959-00d3-5198-8934-d9e3cebee0ef,tg:mpmbr:994_#1,e22_UsageRestrictions,,id/date,,,,,,,1673,open
84474f37-713e-59d1-b954-150149ec266f,tg:mpmbr:284_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:284_#1,https://data.museumplantinmoretus.be/ark:/11975/84474f37-713e-59d1-b954-150149ec266f,,
84474f37-713e-59d1-b954-150149ec266f,tg:mpmbr:284_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
84474f37-713e-59d1-b954-150149ec266f,tg:mpmbr:284_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
84d84226-e353-5764-a628-153b9bb84cd2,tg:mpmbr:857_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:857_#1,https://data.museumplantinmoretus.be/ark:/11975/84d84226-e353-5764-a628-153b9bb84cd2,,
84d84226-e353-5764-a628-153b9bb84cd2,tg:mpmbr:857_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
84d84226-e353-5764-a628-153b9bb84cd2,tg:mpmbr:857_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
84d84226-e353-5764-a628-153b9bb84cd2,tg:mpmbr:857_#1,e22_UsageRestrictions,,id/date,,,,,,,1617,open
84dd5d68-4495-57f5-98e6-30887cc5e3dd,tg:mpmbr:272_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:272_#1,https://data.museumplantinmoretus.be/ark:/11975/84dd5d68-4495-57f5-98e6-30887cc5e3dd,,
84dd5d68-4495-57f5-98e6-30887cc5e3dd,tg:mpmbr:272_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
84dd5d68-4495-57f5-98e6-30887cc5e3dd,tg:mpmbr:272_#1,e22_UsageRestrictions,,id/date,,,,,,,1719,open
851e0cca-4d2d-5bcb-b05a-23b8527117b2,tg:mpmbr:109_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:109_#1,https://data.museumplantinmoretus.be/ark:/11975/851e0cca-4d2d-5bcb-b05a-23b8527117b2,,
851e0cca-4d2d-5bcb-b05a-23b8527117b2,tg:mpmbr:109_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
851e0cca-4d2d-5bcb-b05a-23b8527117b2,tg:mpmbr:109_#1,e22_UsageRestrictions,,id/date,,,,,,,1806,open
85528fce-7e4c-582e-bc65-6611e0cb5454,tg:mpmbr:808_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:808_#1,https://data.museumplantinmoretus.be/ark:/11975/85528fce-7e4c-582e-bc65-6611e0cb5454,,
85528fce-7e4c-582e-bc65-6611e0cb5454,tg:mpmbr:808_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
85528fce-7e4c-582e-bc65-6611e0cb5454,tg:mpmbr:808_#1,e22_UsageRestrictions,,id/date,,,,,,,1594,open
858f9eaa-c178-5c7a-996d-7530b32c9354,tg:mpmbr:224_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:224_#1,https://data.museumplantinmoretus.be/ark:/11975/858f9eaa-c178-5c7a-996d-7530b32c9354,,
858f9eaa-c178-5c7a-996d-7530b32c9354,tg:mpmbr:224_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
858f9eaa-c178-5c7a-996d-7530b32c9354,tg:mpmbr:224_#1,e22_UsageRestrictions,,id/date,,,,,,,1797,open
85fc7cf9-aea0-5bcb-8ae6-736f9ade60f9,tg:mpmbr:744_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:744_#1,https://data.museumplantinmoretus.be/ark:/11975/85fc7cf9-aea0-5bcb-8ae6-736f9ade60f9,,
85fc7cf9-aea0-5bcb-8ae6-736f9ade60f9,tg:mpmbr:744_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
85fc7cf9-aea0-5bcb-8ae6-736f9ade60f9,tg:mpmbr:744_#1,e22_UsageRestrictions,,id/date,,,,,,,1597,open
8608be68-7e82-5bf5-9dcd-88b8989036ce,tg:mpmbr:310_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:310_#1,https://data.museumplantinmoretus.be/ark:/11975/8608be68-7e82-5bf5-9dcd-88b8989036ce,,
8608be68-7e82-5bf5-9dcd-88b8989036ce,tg:mpmbr:310_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8608be68-7e82-5bf5-9dcd-88b8989036ce,tg:mpmbr:310_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
8699ce45-cd06-5031-8a9e-7d11bbe8a481,tg:mpmbr:939_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:939_#1,https://data.museumplantinmoretus.be/ark:/11975/8699ce45-cd06-5031-8a9e-7d11bbe8a481,,
8699ce45-cd06-5031-8a9e-7d11bbe8a481,tg:mpmbr:939_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8699ce45-cd06-5031-8a9e-7d11bbe8a481,tg:mpmbr:939_#1,e22_UsageRestrictions,,id/date,,,,,,,1671,open
86d9d47b-3a4f-5f34-b564-426458e1987c,tg:mpmbr:633_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:633_#1,https://data.museumplantinmoretus.be/ark:/11975/86d9d47b-3a4f-5f34-b564-426458e1987c,,
86d9d47b-3a4f-5f34-b564-426458e1987c,tg:mpmbr:633_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
86d9d47b-3a4f-5f34-b564-426458e1987c,tg:mpmbr:633_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
87418f18-be4d-54d4-bf9c-1e50557ce065,tg:mpmbr:430_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:430_#1,https://data.museumplantinmoretus.be/ark:/11975/87418f18-be4d-54d4-bf9c-1e50557ce065,,
87418f18-be4d-54d4-bf9c-1e50557ce065,tg:mpmbr:430_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
87418f18-be4d-54d4-bf9c-1e50557ce065,tg:mpmbr:430_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
87462acd-3d50-5438-ae62-fd31be78e026,tg:mpmbr:735_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:735_#1,https://data.museumplantinmoretus.be/ark:/11975/87462acd-3d50-5438-ae62-fd31be78e026,,
87462acd-3d50-5438-ae62-fd31be78e026,tg:mpmbr:735_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
87462acd-3d50-5438-ae62-fd31be78e026,tg:mpmbr:735_#1,e22_UsageRestrictions,,id/date,,,,,,,1583,open
878f4179-9110-587d-a721-85685d8e581e,tg:mpmbr:1062_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1062_#1,https://data.museumplantinmoretus.be/ark:/11975/878f4179-9110-587d-a721-85685d8e581e,,
878f4179-9110-587d-a721-85685d8e581e,tg:mpmbr:1062_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
878f4179-9110-587d-a721-85685d8e581e,tg:mpmbr:1062_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
87937a87-696f-5409-bcc8-ef336509349f,tg:mpmbr:312_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:312_#1,https://data.museumplantinmoretus.be/ark:/11975/87937a87-696f-5409-bcc8-ef336509349f,,
87937a87-696f-5409-bcc8-ef336509349f,tg:mpmbr:312_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
87937a87-696f-5409-bcc8-ef336509349f,tg:mpmbr:312_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
8804227f-62b3-52b4-b23a-b400a63c3808,tg:mpmbr:596_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:596_#1,https://data.museumplantinmoretus.be/ark:/11975/8804227f-62b3-52b4-b23a-b400a63c3808,,
8804227f-62b3-52b4-b23a-b400a63c3808,tg:mpmbr:596_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8804227f-62b3-52b4-b23a-b400a63c3808,tg:mpmbr:596_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
88b1610f-c8e1-5ed9-a950-57f9dec96f28,tg:mpmbr:784_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:784_#1,https://data.museumplantinmoretus.be/ark:/11975/88b1610f-c8e1-5ed9-a950-57f9dec96f28,,
88b1610f-c8e1-5ed9-a950-57f9dec96f28,tg:mpmbr:784_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
88b1610f-c8e1-5ed9-a950-57f9dec96f28,tg:mpmbr:784_#1,e22_UsageRestrictions,,id/date,,,,,,,1590,open
88b883e1-b8eb-5883-9bed-ab3b0de02045,tg:mpmbr:201_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:201_#1,https://data.museumplantinmoretus.be/ark:/11975/88b883e1-b8eb-5883-9bed-ab3b0de02045,,
88b883e1-b8eb-5883-9bed-ab3b0de02045,tg:mpmbr:201_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
88b883e1-b8eb-5883-9bed-ab3b0de02045,tg:mpmbr:201_#1,e22_UsageRestrictions,,id/date,,,,,,,1704,open
890cd9d6-3aed-53ff-9a47-095d3bca38f6,tg:mpmbr:681_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:681_#1,https://data.museumplantinmoretus.be/ark:/11975/890cd9d6-3aed-53ff-9a47-095d3bca38f6,,
890cd9d6-3aed-53ff-9a47-095d3bca38f6,tg:mpmbr:681_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
890cd9d6-3aed-53ff-9a47-095d3bca38f6,tg:mpmbr:681_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
892f41d3-a3e3-589d-91f8-daca4c8ce8dc,tg:mpmbr:343_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:343_#1,https://data.museumplantinmoretus.be/ark:/11975/892f41d3-a3e3-589d-91f8-daca4c8ce8dc,,
892f41d3-a3e3-589d-91f8-daca4c8ce8dc,tg:mpmbr:343_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
892f41d3-a3e3-589d-91f8-daca4c8ce8dc,tg:mpmbr:343_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
8983f341-e001-5d4b-95cc-16eb08bce558,tg:mpmbr:659_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:659_#1,https://data.museumplantinmoretus.be/ark:/11975/8983f341-e001-5d4b-95cc-16eb08bce558,,
8983f341-e001-5d4b-95cc-16eb08bce558,tg:mpmbr:659_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8983f341-e001-5d4b-95cc-16eb08bce558,tg:mpmbr:659_#1,e22_UsageRestrictions,,id/date,,,,,,,1641,open
8a1ffff7-d745-5870-a965-3571e6343d37,tg:mpmbr:367_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:367_#1,https://data.museumplantinmoretus.be/ark:/11975/8a1ffff7-d745-5870-a965-3571e6343d37,,
8a1ffff7-d745-5870-a965-3571e6343d37,tg:mpmbr:367_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8a1ffff7-d745-5870-a965-3571e6343d37,tg:mpmbr:367_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
8a77fd7b-d19f-52f4-a38d-8995c3992508,tg:mpmbr:1230_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1230_#1,https://data.museumplantinmoretus.be/ark:/11975/8a77fd7b-d19f-52f4-a38d-8995c3992508,,
8a77fd7b-d19f-52f4-a38d-8995c3992508,tg:mpmbr:1230_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8a77fd7b-d19f-52f4-a38d-8995c3992508,tg:mpmbr:1230_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
8aa5c813-c767-5db6-b9ae-252966a84b10,tg:mpmbr:467_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:467_#1,https://data.museumplantinmoretus.be/ark:/11975/8aa5c813-c767-5db6-b9ae-252966a84b10,,
8aa5c813-c767-5db6-b9ae-252966a84b10,tg:mpmbr:467_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8aa5c813-c767-5db6-b9ae-252966a84b10,tg:mpmbr:467_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
8acd09dc-3226-54d5-b50e-76af09647f07,tg:mpmbr:750_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:750_#1,https://data.museumplantinmoretus.be/ark:/11975/8acd09dc-3226-54d5-b50e-76af09647f07,,
8acd09dc-3226-54d5-b50e-76af09647f07,tg:mpmbr:750_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8acd09dc-3226-54d5-b50e-76af09647f07,tg:mpmbr:750_#1,e22_UsageRestrictions,,id/date,,,,,,,1599,open
8b0ba3c8-0195-5884-a602-04dcffe6a8d9,tg:mpmbr:244_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:244_#1,https://data.museumplantinmoretus.be/ark:/11975/8b0ba3c8-0195-5884-a602-04dcffe6a8d9,,
8b0ba3c8-0195-5884-a602-04dcffe6a8d9,tg:mpmbr:244_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b0ba3c8-0195-5884-a602-04dcffe6a8d9,tg:mpmbr:244_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
8b10777b-00fc-5ff5-aec5-a8b0bd32b5e4,tg:mpmbr:196_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:196_#1,https://data.museumplantinmoretus.be/ark:/11975/8b10777b-00fc-5ff5-aec5-a8b0bd32b5e4,,
8b10777b-00fc-5ff5-aec5-a8b0bd32b5e4,tg:mpmbr:196_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b10777b-00fc-5ff5-aec5-a8b0bd32b5e4,tg:mpmbr:196_#1,e22_UsageRestrictions,,id/date,,,,,,,1672,open
8b208aec-7483-5178-a105-f45ed2b0aa4c,tg:mpmbr:992_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:992_#1,https://data.museumplantinmoretus.be/ark:/11975/8b208aec-7483-5178-a105-f45ed2b0aa4c,,
8b208aec-7483-5178-a105-f45ed2b0aa4c,tg:mpmbr:992_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b208aec-7483-5178-a105-f45ed2b0aa4c,tg:mpmbr:992_#1,e22_UsageRestrictions,,id/date,,,,,,,1673,open
8b259328-ce3c-57d3-93e4-f4a9e7395677,tg:mpmbr:314_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:314_#1,https://data.museumplantinmoretus.be/ark:/11975/8b259328-ce3c-57d3-93e4-f4a9e7395677,,
8b259328-ce3c-57d3-93e4-f4a9e7395677,tg:mpmbr:314_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b259328-ce3c-57d3-93e4-f4a9e7395677,tg:mpmbr:314_#1,e22_UsageRestrictions,,id/date,,,,,,,1740,open
8b2ab945-301e-513a-b384-d300551cc3bc,tg:mpmbr:948_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:948_#1,https://data.museumplantinmoretus.be/ark:/11975/8b2ab945-301e-513a-b384-d300551cc3bc,,
8b2ab945-301e-513a-b384-d300551cc3bc,tg:mpmbr:948_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b2ab945-301e-513a-b384-d300551cc3bc,tg:mpmbr:948_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
8b98ffe6-7d69-51d5-bc7f-9a6e54e4bc8b,tg:mpmbr:912_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:912_#1,https://data.museumplantinmoretus.be/ark:/11975/8b98ffe6-7d69-51d5-bc7f-9a6e54e4bc8b,,
8b98ffe6-7d69-51d5-bc7f-9a6e54e4bc8b,tg:mpmbr:912_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8b98ffe6-7d69-51d5-bc7f-9a6e54e4bc8b,tg:mpmbr:912_#1,e22_UsageRestrictions,,id/date,,,,,,,1571,open
8c148ce0-9e9c-572a-b420-d448d21fca49,tg:mpmbr:113_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:113_#1,https://data.museumplantinmoretus.be/ark:/11975/8c148ce0-9e9c-572a-b420-d448d21fca49,,
8c148ce0-9e9c-572a-b420-d448d21fca49,tg:mpmbr:113_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8c148ce0-9e9c-572a-b420-d448d21fca49,tg:mpmbr:113_#1,e22_UsageRestrictions,,id/date,,,,,,,1806,open
8c176900-6e10-5fa7-8a30-6f6625703d22,tg:mpmbr:721_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:721_#1,https://data.museumplantinmoretus.be/ark:/11975/8c176900-6e10-5fa7-8a30-6f6625703d22,,
8c176900-6e10-5fa7-8a30-6f6625703d22,tg:mpmbr:721_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8c176900-6e10-5fa7-8a30-6f6625703d22,tg:mpmbr:721_#1,e22_UsageRestrictions,,id/date,,,,,,,1571,open
8c41f25c-8336-52b8-8b08-55c8544052bc,tg:mpmbr:941_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:941_#1,https://data.museumplantinmoretus.be/ark:/11975/8c41f25c-8336-52b8-8b08-55c8544052bc,,
8c41f25c-8336-52b8-8b08-55c8544052bc,tg:mpmbr:941_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8c41f25c-8336-52b8-8b08-55c8544052bc,tg:mpmbr:941_#1,e22_UsageRestrictions,,id/date,,,,,,,1671,open
8c95de27-3b8b-580f-b6f7-8f5fa3a16682,tg:mpmbr:38_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:38_#1,https://data.museumplantinmoretus.be/ark:/11975/8c95de27-3b8b-580f-b6f7-8f5fa3a16682,,
8c95de27-3b8b-580f-b6f7-8f5fa3a16682,tg:mpmbr:38_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8c95de27-3b8b-580f-b6f7-8f5fa3a16682,tg:mpmbr:38_#1,e22_UsageRestrictions,,id/date,,,,,,,1687,open
8ce30375-5c92-5fd5-aa85-5410b4941384,tg:mpmbr:1213_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1213_#1,https://data.museumplantinmoretus.be/ark:/11975/8ce30375-5c92-5fd5-aa85-5410b4941384,,
8ce30375-5c92-5fd5-aa85-5410b4941384,tg:mpmbr:1213_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8ce30375-5c92-5fd5-aa85-5410b4941384,tg:mpmbr:1213_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
8d343b19-1595-523e-b00f-0799f7750654,tg:mpmbr:155_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:155_#1,https://data.museumplantinmoretus.be/ark:/11975/8d343b19-1595-523e-b00f-0799f7750654,,
8d343b19-1595-523e-b00f-0799f7750654,tg:mpmbr:155_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8d343b19-1595-523e-b00f-0799f7750654,tg:mpmbr:155_#1,e22_UsageRestrictions,,id/date,,,,,,,1614,open
8d41b77a-8daa-5c89-8d51-d80f02942536,tg:mpmbr:83_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:83_#1,https://data.museumplantinmoretus.be/ark:/11975/8d41b77a-8daa-5c89-8d51-d80f02942536,,
8d41b77a-8daa-5c89-8d51-d80f02942536,tg:mpmbr:83_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8d41b77a-8daa-5c89-8d51-d80f02942536,tg:mpmbr:83_#1,e22_UsageRestrictions,,id/date,,,,,,,1599,open
8deb2f35-e999-5a54-940b-738c345a41bd,tg:mpmbr:789_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:789_#1,https://data.museumplantinmoretus.be/ark:/11975/8deb2f35-e999-5a54-940b-738c345a41bd,,
8deb2f35-e999-5a54-940b-738c345a41bd,tg:mpmbr:789_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8deb2f35-e999-5a54-940b-738c345a41bd,tg:mpmbr:789_#1,e22_UsageRestrictions,,id/date,,,,,,,1617,open
8dfb886b-e806-53b2-a340-a3b9e9462de2,tg:mpmbr:332_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:332_#1,https://data.museumplantinmoretus.be/ark:/11975/8dfb886b-e806-53b2-a340-a3b9e9462de2,,
8dfb886b-e806-53b2-a340-a3b9e9462de2,tg:mpmbr:332_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8dfb886b-e806-53b2-a340-a3b9e9462de2,tg:mpmbr:332_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
8f0e358a-5a4a-5aa6-8ab2-3b41d3aa96e9,tg:mpmbr:1156_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1156_#1,https://data.museumplantinmoretus.be/ark:/11975/8f0e358a-5a4a-5aa6-8ab2-3b41d3aa96e9,,
8f0e358a-5a4a-5aa6-8ab2-3b41d3aa96e9,tg:mpmbr:1156_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
8f0e358a-5a4a-5aa6-8ab2-3b41d3aa96e9,tg:mpmbr:1156_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
