ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/A1rfdPUaDWOmMGiQRX1yjbrB#id,https://dams.antwerpen.be/iiif/A1rfdPUaDWOmMGiQRX1yjbrB#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,e22_ProductionActors,1,,,,,,,,,au::115218:1,"Bergh, Jean Félix van den",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220365"",""au::115218"",""au::115218:1"",""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""Jean Félix van den Bergh""],""name"":""Jean Félix van den Bergh"",""ark"":""ark:/83110/x0/26900acb-b6c0-5dd7-9272-1d2dfedc2699"",""uri"":""/agents/people/12220365"",""id"":""au::115218:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1885-04-06,,,,,,,,,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1885,open,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:157_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9d0d1c72-e334-572f-8c54-2611947cc798,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2496,remarks,Nederlands,10 vellen
9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,e22_Archives,1,,,MMB.A.I.B.4.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,,e22_Dimensions,,,,,,116 x 184 mm,116,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,,e22_Dimensions,,,,,,116 x 184 mm,184,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/H2eSOODWRHi7jDZTZcW1yT8R,https://dams.antwerpen.be/iiif/H2eSOODWRHi7jDZTZcW1yT8R/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,e22_ProductionActors,1,,,,,,,,,au::27863:1,"Cols, Alphonse",authors,,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1905-03-25,,,,,,,,,,,,,,,,,,,,
9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:133_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9d19defb-127d-5313-b609-802cb7408c7a,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1669,,,
9d19defb-127d-5313-b609-802cb7408c7a,tg:mmbdc:133_#1,e22_Archives,1,,,MMB.A.I.A.4.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,,e22_Dimensions,,,,,,202 x 123 mm,202,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,,e22_Dimensions,,,,,,202 x 123 mm,123,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,tg:mmbdc:133_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/yh9XoXGacdgANRfJD29OJzed,https://dams.antwerpen.be/iiif/yh9XoXGacdgANRfJD29OJzed/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,tg:mmbdc:133_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9d19defb-127d-5313-b609-802cb7408c7a,tg:mmbdc:133_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:91_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9ef7dfbb-91f4-565a-9778-06a6218e4f18,Doos A.XI,,financial records,record identifiers,MMB.A.1485,remarks,Nederlands,63 stuks
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,,e22_Dimensions,,,,,,148 x 223 mm,148,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,,e22_Dimensions,,,,,,148 x 223 mm,223,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/p1VEoqXSudPLSagTftrQOyJu,https://dams.antwerpen.be/iiif/p1VEoqXSudPLSagTftrQOyJu/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_ProductionActors,2,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-10-07,1929-07-03,,,,,,,,,,,,,,,,,,,
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:71_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a39d2554-024b-53c7-8137-dd20a621aa6a,Doos A.XI,,financial records,record identifiers,MMB.A.1462,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,,e22_Dimensions,,,,,,180 x 205 mm,180,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,,e22_Dimensions,,,,,,180 x 205 mm,205,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/CcQNKHSicelJNoNqhxWR7epL,https://dams.antwerpen.be/iiif/CcQNKHSicelJNoNqhxWR7epL/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_ProductionActors,1,,,,,,,,,,"Beul, O. de",authors,"Beul, O. de (Auteur)",,,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1914-12-31,,,,,,,,,,,,,,,,,,,,
a39d2554-024b-53c7-8137-dd20a621aa6a,tg:mmbdc:71_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1914,permission required,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:30_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,Doos A.IX,,financial records,record identifiers,MMB.A.1236,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_Archives,1,,,MMB.A.I.E.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,,e22_Dimensions,,,,,,105 x 112 mm,105,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,,e22_Dimensions,,,,,,105 x 112 mm,112,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/DBlTnLXO7ZS9KEOZbC8eSaPg,https://dams.antwerpen.be/iiif/DBlTnLXO7ZS9KEOZbC8eSaPg/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_ProductionActors,2,,,,,,,,,,"Delarue, M.",signers,"Delarue, M. (Gesigneerd door)",,,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1895-05-14,,,,,,,,,,,,,,,,,,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1895,permission required,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:110_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1614,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,,e22_Dimensions,,,,,,95 x 62 mm,95,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,,e22_Dimensions,,,,,,95 x 62 mm,62,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/h1aFH8YCRPaDMNINXKfcYXl9,https://dams.antwerpen.be/iiif/h1aFH8YCRPaDMNINXKfcYXl9/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1884-uu-uu,,,,,,,,,,,,,,,,,,,,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1884,open,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:13_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a760ecdc-ffd1-5020-9188-01fab16e8d7e,Doos A.IX,,obituaries,record identifiers,MMB.A.1201,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,,e22_Dimensions,,,,,,110 x 63 mm,110,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,,e22_Dimensions,,,,,,110 x 63 mm,63,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/rJOGIJRTUaKC2CQ7MVGvtD3P,https://dams.antwerpen.be/iiif/rJOGIJRTUaKC2CQ7MVGvtD3P/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,e22_ProductionActors,1,,,,,,,,,au::115220:1,"Bergh, Constantin van den",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220367"",""au::115220"",""au::115220:1"",""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""Constantin van den Bergh""],""name"":""Constantin van den Bergh"",""ark"":""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""uri"":""/agents/people/12220367"",""id"":""au::115220:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1894-01-07,,,,,,,,,,,,,,,,,,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1894,permission required,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:95_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a7e666b1-8ab4-58dd-bd60-e36f1857c13c,Doos A.XI,,files (document groupings),record identifiers,MMB.A.1516,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,,e22_Dimensions,,,,,,213 x 270 mm,213,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,,e22_Dimensions,,,,,,213 x 270 mm,270,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/g2FATViar8LV5oQHSS6cbplj,https://dams.antwerpen.be/iiif/g2FATViar8LV5oQHSS6cbplj/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,uuuu-05-25,uuuu-06-11,,,,,,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,uuuu,permission required,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:20_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a8a785b2-615d-5cb3-895c-879ac3d91c7a,Doos A.IX,,obituaries,record identifiers,MMB.A.1208,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,e22_Dimensions,,,,,,107 x 67 mm,107,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,e22_Dimensions,,,,,,107 x 67 mm,67,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/h2LqVlZYWYjOVaTcVWXlDv5x,https://dams.antwerpen.be/iiif/h2LqVlZYWYjOVaTcVWXlDv5x/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_ProductionActors,1,,,,,,,,,au::115208:1,"Mayer, Emil",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220353"",""au::115208"",""au::115208:1"",""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""Emil Mayer""],""name"":""Emil Mayer"",""ark"":""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""uri"":""/agents/people/12220353"",""id"":""au::115208:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1879-11-16,,,,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1879,open,,,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:114_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a9e0d98c-8bbd-59ec-b541-dabf1533913a,Doos A.XII,,,record identifiers,MMB.A.1619,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,e22_Dimensions,,,,,,31 x 39 mm,31,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,e22_Dimensions,,,,,,31 x 39 mm,39,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/R2UYQVMXe8cVoERreOjAWB6L,https://dams.antwerpen.be/iiif/R2UYQVMXe8cVoERreOjAWB6L/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:125_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/aa06c6ad-619c-5b4c-b967-0d62f2ad0900,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1659,remarks,Nederlands,MMB.0135
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_Archives,1,,,MMB.A.I.A.4.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,e22_Dimensions,,,,,,135 x 211 mm,135,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,e22_Dimensions,,,,,,135 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/tdjaMMaGWRHqiSYkRbPLvKkL,https://dams.antwerpen.be/iiif/tdjaMMaGWRHqiSYkRbPLvKkL/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:17_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/aa5b4284-4130-5738-b75b-41e78516e517,Doos A.IX,,obituaries,record identifiers,MMB.A.1205,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,e22_Dimensions,,,,,,104 x 66 mm,104,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,e22_Dimensions,,,,,,104 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/F1UXBWlUICtS8kDPgUcloyMx,https://dams.antwerpen.be/iiif/F1UXBWlUICtS8kDPgUcloyMx/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_ProductionActors,1,,,,,,,,,,"Bois d'Aische, Ferdinand du",subjects (content of works),"Bois d'Aische, Ferdinand du (onderwerp)",,,,,,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-06-05,,,,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:144_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abde6589-d151-54ed-a631-5ea1d31ec8ec,Doos A.XVIII,,scripts (documents),record identifiers,MMB.A.2483,,,
