ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
10df2a2f-81e7-5864-9008-8d1a8f4cd6b3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/10df2a2f-81e7-5864-9008-8d1a8f4cd6b3,object identifier,tg:mmbbr:1180,record identifiers,MMB.A.1180,descriptive note,Nederlands,Lof over schrijnwerker Charles van Roey (ook burgemeester),Brieven
6ee70011-1dc8-531c-baab-91061172f94e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6ee70011-1dc8-531c-baab-91061172f94e,object identifier,tg:mmbbr:1181,record identifiers,MMB.A.1181,descriptive note,Nederlands,Bewondering van de collectie. Interesse in aankoop van stukken indien de familie iets zou verkopen,Brieven
3d18a86a-1059-580e-b078-3e733fcb8037,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3d18a86a-1059-580e-b078-3e733fcb8037,object identifier,tg:mmbbr:1182,record identifiers,MMB.A.1182,descriptive note,Nederlands,In verband met reproductie van twee Bruegels voor een publicatie,Brieven
b6d7f141-7878-5ca8-955f-b00614909b20,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b6d7f141-7878-5ca8-955f-b00614909b20,object identifier,tg:mmbbr:1183,record identifiers,MMB.A.1183,descriptive note,Nederlands,Bedanking voor het toezenden van de catalogus,Brieven
4cd69aa7-4e29-5db7-9f8a-6b667232eb6d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4cd69aa7-4e29-5db7-9f8a-6b667232eb6d,object identifier,tg:mmbbr:1184,record identifiers,MMB.A.1184,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
a6ffa403-42cf-516f-b969-514137a52768,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a6ffa403-42cf-516f-b969-514137a52768,object identifier,tg:mmbbr:1185,record identifiers,MMB.A.1185,descriptive note,Nederlands,In verband met een adres van 'abbé' Verhelst,Brieven
2b27f494-dc71-5023-aaab-32ebe49f449a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2b27f494-dc71-5023-aaab-32ebe49f449a,object identifier,tg:mmbbr:1186,record identifiers,MMB.A.1186,descriptive note,Nederlands,In verband met een sculptuur van een Madonna,Brieven
07a98b39-c419-5319-83b6-6031ef35cab2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/07a98b39-c419-5319-83b6-6031ef35cab2,object identifier,tg:mmbbr:1187,record identifiers,MMB.A.1187,descriptive note,Nederlands,"Doorsturen van een ontvangstbewijs voor een commissie, getekend door Alphonse Balsaert",Brieven
200b3449-67b6-566f-86d3-252193809426,AA,0,https://data.museummayervandenbergh.be/ark:/59511/200b3449-67b6-566f-86d3-252193809426,object identifier,tg:mmbbr:1216,record identifiers,MMB.A.1216,descriptive note,Nederlands,In verband met bezoek aan de collectie,Brieven
7e61bf4a-062f-58eb-9a1f-dec030cfe8b9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7e61bf4a-062f-58eb-9a1f-dec030cfe8b9,object identifier,tg:mmbbr:1222,record identifiers,MMB.A.1222,descriptive note,Nederlands,Brief vanuit Wassenaar waar Henriëtte tijdens de oorlog verbleef. Bedanking voor de zorg voor het museum. Vraag of de Duitsers in het gastenboek van het museum hebben geschreven. Details over het dagelijks leven van Henriëtte in Nederland,Brieven
772a1bf3-be28-5624-a37d-59f939a25817,AA,0,https://data.museummayervandenbergh.be/ark:/59511/772a1bf3-be28-5624-a37d-59f939a25817,object identifier,tg:mmbbr:1227,record identifiers,MMB.A.1227,descriptive note,Nederlands,In verband met aanpalende gebouw en een bespreking met architect Joseph Hertogs,Brieven
1d23b240-2781-5992-aebe-a5cdf97a2379,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1d23b240-2781-5992-aebe-a5cdf97a2379,object identifier,tg:mmbbr:1290,record identifiers,MMB.A.1290,descriptive note,Nederlands,In verband met postkaarten van de museumzalen,Brieven
7846d7b2-27e9-54d2-a24d-c3fe697ffa62,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7846d7b2-27e9-54d2-a24d-c3fe697ffa62,object identifier,tg:mmbbr:1291,record identifiers,MMB.A.1291,descriptive note,Nederlands,"In verband met het museum, een catalogus en de Sint Henricusstichting",Brieven
0cfbfe33-a370-5d80-a464-2df2fee1c5f8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0cfbfe33-a370-5d80-a464-2df2fee1c5f8,object identifier,tg:mmbbr:1292,record identifiers,MMB.A.1292,descriptive note,Nederlands,Onkostenrekening van het museum,Brieven
7fc46524-9117-5592-9199-7edbeaf155f8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7fc46524-9117-5592-9199-7edbeaf155f8,object identifier,tg:mmbbr:1293,record identifiers,MMB.A.1293,descriptive note,Nederlands,In verband met restauratiewerken door J. Peellaert. Bevat een lijst van te restaureren schilderijen opgesteld door Peellaert. Ook in verband met een werk door Van Lerius en een schilderij door Jan Steen dat Henriëtte aan Peellaert schonk [Wijn is een spotter],Brieven
f0e1d3af-6721-52da-b60c-c90632712040,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f0e1d3af-6721-52da-b60c-c90632712040,object identifier,tg:mmbbr:1294,record identifiers,MMB.A.1294,descriptive note,Nederlands,In verband met het werk aan een catalogus door Mr. Claes,Brieven
749619d4-b8b0-5060-bb2a-f306891221ea,AA,0,https://data.museummayervandenbergh.be/ark:/59511/749619d4-b8b0-5060-bb2a-f306891221ea,object identifier,tg:mmbbr:1295,record identifiers,MMB.A.1295,descriptive note,Nederlands,In verband met het werk aan een catalogus door Mr. Claes,Brieven
d59de070-0ee7-5c75-8b84-98b3de2854cf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d59de070-0ee7-5c75-8b84-98b3de2854cf,object identifier,tg:mmbbr:1582,record identifiers,MMB.A.1582,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
74bafd64-23bf-593e-95d9-9a50e8bc6861,AA,0,https://data.museummayervandenbergh.be/ark:/59511/74bafd64-23bf-593e-95d9-9a50e8bc6861,object identifier,tg:mmbbr:1583,record identifiers,MMB.A.1583,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
2e2fc3a6-e81c-5d1d-b1e2-82c1963c16fa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2e2fc3a6-e81c-5d1d-b1e2-82c1963c16fa,object identifier,tg:mmbbr:1584,record identifiers,MMB.A.1584,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
37d30a49-f420-583d-ad0c-1b90fa6a34f2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/37d30a49-f420-583d-ad0c-1b90fa6a34f2,object identifier,tg:mmbbr:1585,record identifiers,MMB.A.1585,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
d3642022-8e4b-5504-99ea-b57bd083a043,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d3642022-8e4b-5504-99ea-b57bd083a043,object identifier,tg:mmbbr:1586,record identifiers,MMB.A.1586,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
ee8359b9-f06c-5433-a0a0-98df3bfc3724,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ee8359b9-f06c-5433-a0a0-98df3bfc3724,object identifier,tg:mmbbr:1587,record identifiers,MMB.A.1587,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
abdbba8f-cc2a-5fe3-a54d-07750241001b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/abdbba8f-cc2a-5fe3-a54d-07750241001b,object identifier,tg:mmbbr:1588,record identifiers,MMB.A.1588,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
9f94d748-ee5f-5407-b3c8-dd1539362982,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9f94d748-ee5f-5407-b3c8-dd1539362982,object identifier,tg:mmbbr:1589,record identifiers,MMB.A.1589,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
a85a2c4e-976c-5c5c-bce5-e28970ba0b82,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a85a2c4e-976c-5c5c-bce5-e28970ba0b82,object identifier,tg:mmbbr:1590,record identifiers,MMB.A.1590,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
71e763c1-54a6-5d5c-bb20-e19b2feeb6d2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/71e763c1-54a6-5d5c-bb20-e19b2feeb6d2,object identifier,tg:mmbbr:1591,record identifiers,MMB.A.1591,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
d8346991-7fc9-5e54-a428-4e08e9a7e3a7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d8346991-7fc9-5e54-a428-4e08e9a7e3a7,object identifier,tg:mmbbr:1592,record identifiers,MMB.A.1592,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
75279dce-bcee-5b99-a31f-033481323e7b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/75279dce-bcee-5b99-a31f-033481323e7b,object identifier,tg:mmbbr:1593,record identifiers,MMB.A.1593,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
747aa4e6-2a3d-5399-b0f6-d818ac0e0b08,AA,0,https://data.museummayervandenbergh.be/ark:/59511/747aa4e6-2a3d-5399-b0f6-d818ac0e0b08,object identifier,tg:mmbbr:1594,record identifiers,MMB.A.1594,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
8c77f7ea-9bd2-5f8c-8ef6-9bb37fd079d0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8c77f7ea-9bd2-5f8c-8ef6-9bb37fd079d0,object identifier,tg:mmbbr:1595,record identifiers,MMB.A.1595,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
b35e66de-ddd1-5a9a-99f9-764cde00a0ef,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b35e66de-ddd1-5a9a-99f9-764cde00a0ef,object identifier,tg:mmbbr:1596,record identifiers,MMB.A.1596,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
238c41f0-7255-51b2-a31a-2f72c8e5e518,AA,0,https://data.museummayervandenbergh.be/ark:/59511/238c41f0-7255-51b2-a31a-2f72c8e5e518,object identifier,tg:mmbbr:1597,record identifiers,MMB.A.1597,descriptive note,Nederlands,In verband met bezoek aan het museum,Brieven
57c77887-a09a-57b8-9a2a-93a8c8e7a488,AA,0,https://data.museummayervandenbergh.be/ark:/59511/57c77887-a09a-57b8-9a2a-93a8c8e7a488,object identifier,tg:mmbbr:1598,record identifiers,MMB.A.1598,descriptive note,Nederlands,In verband met het ruilen van catalogi,Brieven
e3733353-2338-5577-95ad-b1c7827708f3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e3733353-2338-5577-95ad-b1c7827708f3,object identifier,tg:mmbbr:1599,record identifiers,MMB.A.1599,descriptive note,Nederlands,In verband met het ruilen van catalogi,Brieven
b597ffa5-8a81-583d-80a3-c24e1caaef51,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b597ffa5-8a81-583d-80a3-c24e1caaef51,object identifier,tg:mmbbr:1600,record identifiers,MMB.A.1600,descriptive note,Nederlands,Bedanking voor catalogus,Brieven
5764fb29-97fe-52e9-8a01-c2d9d8b10f66,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5764fb29-97fe-52e9-8a01-c2d9d8b10f66,object identifier,tg:mmbbr:1601,record identifiers,MMB.A.1601,descriptive note,Nederlands,Bedanking voor catalogus,Brieven
15e11e06-eebf-586c-b616-ae91a060c3eb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/15e11e06-eebf-586c-b616-ae91a060c3eb,object identifier,tg:mmbbr:1602,record identifiers,MMB.A.1602,descriptive note,Nederlands,Bedanking voor catalogus,Brieven
aa41d0e3-6393-5c33-bbbe-8c50890cb373,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aa41d0e3-6393-5c33-bbbe-8c50890cb373,object identifier,tg:mmbbr:1603,record identifiers,MMB.A.1603,descriptive note,Nederlands,"In verband met een portret voor Monsieur Constant, de bewondering van de Rhijnsche Legenden en herinneringen aan Fritz",Brieven
ded702b0-905b-53dc-9fb5-843cdf82358c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ded702b0-905b-53dc-9fb5-843cdf82358c,object identifier,tg:mmbbr:1604,record identifiers,MMB.A.1604,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
f5049c36-043e-5d33-91bb-3149c2bbd3fb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f5049c36-043e-5d33-91bb-3149c2bbd3fb,object identifier,tg:mmbbr:1605,record identifiers,MMB.A.1605,descriptive note,Nederlands,Bedanking voor de ontvangst en het museumbezoek,Brieven
4d9ee347-1fd7-5ce1-a593-472bdb41d05c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4d9ee347-1fd7-5ce1-a593-472bdb41d05c,object identifier,tg:mmbbr:1607,record identifiers,MMB.A.1607,descriptive note,Nederlands,In verband met de oprichting van het museum,Brieven
55cea045-38ae-5e8a-8b34-3460383e5fe9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/55cea045-38ae-5e8a-8b34-3460383e5fe9,object identifier,tg:mmbbr:1608,record identifiers,MMB.A.1608,descriptive note,Nederlands,Felicitaties met de opening van het museum,Brieven
1c0aed17-8795-5154-bfb7-f8994c840873,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1c0aed17-8795-5154-bfb7-f8994c840873,object identifier,tg:mmbbr:1609,record identifiers,MMB.A.1609,descriptive note,Nederlands,Onder meer in verband met een museumbezoek,Brieven
005263cc-4062-5e33-894c-b2ba48b1b11b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/005263cc-4062-5e33-894c-b2ba48b1b11b,object identifier,tg:mmbbr:1610,record identifiers,MMB.A.1610,descriptive note,Nederlands,Bedanking voor catalogus,Brieven
1182f99a-29b9-5579-af6e-57c515afb19a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1182f99a-29b9-5579-af6e-57c515afb19a,object identifier,tg:mmbbr:1612,record identifiers,MMB.A.1612,descriptive note,Nederlands,Bedanking voor de uitnodiging voor de opening van het museum,Brieven
6ee02616-be6c-56f4-8554-482e043d0fe2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6ee02616-be6c-56f4-8554-482e043d0fe2,object identifier,tg:mmbbr:2429,record identifiers,MMB.A.2429,descriptive note,Nederlands,De kosten voor het drukken van postkaarten,Brieven
f0d39416-f8eb-587d-82f9-392c05e234c3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f0d39416-f8eb-587d-82f9-392c05e234c3,object identifier,tg:mmbbr:2430,record identifiers,MMB.A.2430,descriptive note,Nederlands,De kosten voor het drukken van postkaarten,Brieven
d89819ff-11eb-5b75-a2e9-f7f003665ab3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d89819ff-11eb-5b75-a2e9-f7f003665ab3,object identifier,tg:mmbbr:2431,record identifiers,MMB.A.2431,descriptive note,Nederlands,Het opsturen van enkele voorbeeld drukken,Brieven
7179aea0-5957-5dc5-84bc-7dbfe4b7ed6f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7179aea0-5957-5dc5-84bc-7dbfe4b7ed6f,object identifier,tg:mmbbr:2432,record identifiers,MMB.A.2432,descriptive note,Nederlands,Factuur voor drukwerk (postkaarten),Brieven
1eaeecb8-2935-503d-8b31-607a014063db,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1eaeecb8-2935-503d-8b31-607a014063db,object identifier,tg:mmbbr:2433,record identifiers,MMB.A.2433,descriptive note,Nederlands,Bevestiging van het ontvangst van negatieven voor het drukken van postkaarten en mededeling van de prijsverhoging voor de drukken,Brieven
bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,object identifier,tg:mmbbr:2434,record identifiers,MMB.A.2434,descriptive note,Nederlands,De korting van 10% voor het drukken van de postkaarten,Brieven
064e2d00-7a91-5c80-978e-43ed5fa0542f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/064e2d00-7a91-5c80-978e-43ed5fa0542f,object identifier,tg:mmbbr:2435,record identifiers,MMB.A.2435,descriptive note,Nederlands,Het opsturen van drukproeven,Brieven
255b3d3f-a028-51aa-8580-aa65232cfae3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/255b3d3f-a028-51aa-8580-aa65232cfae3,object identifier,tg:mmbbr:2436,record identifiers,MMB.A.2436,descriptive note,Nederlands,Het opsturen van drukproeven en het retourneren van de negatieven,Brieven
46cccfc6-5fbb-5085-9f45-e13fbb435212,AA,0,https://data.museummayervandenbergh.be/ark:/59511/46cccfc6-5fbb-5085-9f45-e13fbb435212,object identifier,tg:mmbbr:2437,record identifiers,MMB.A.2437,descriptive note,Nederlands,Laatste wijzigingen op de drukplaat en informatie over de levertermijn. Bedanking voor de opdracht om 8 nieuwe postkaarten te drukken,Brieven
5974580b-1eda-51f9-83ce-6a737c44c803,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5974580b-1eda-51f9-83ce-6a737c44c803,object identifier,tg:mmbbr:2438,record identifiers,MMB.A.2438,descriptive note,Nederlands,Het opsturen van drukproeven,Brieven
5eebb3ba-2d7b-54d0-8766-38c6964c1c49,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5eebb3ba-2d7b-54d0-8766-38c6964c1c49,object identifier,tg:mmbbr:2439,record identifiers,MMB.A.2439,descriptive note,Nederlands,Wijziging van de tekst van een postkaart,Brieven
b9d32fc1-2ab0-5933-9074-b25d6d36493c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b9d32fc1-2ab0-5933-9074-b25d6d36493c,object identifier,tg:mmbbr:2440,record identifiers,MMB.A.2440,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
dc0798ad-3f66-5b42-8f7b-6f482b5b8940,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dc0798ad-3f66-5b42-8f7b-6f482b5b8940,object identifier,tg:mmbbr:2441,record identifiers,MMB.A.2441,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
d0a48421-3f60-54c0-a31f-1ee3453cf605,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d0a48421-3f60-54c0-a31f-1ee3453cf605,object identifier,tg:mmbbr:2442,record identifiers,MMB.A.2442,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
a33ac43e-359d-588c-86ca-1dae19329599,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a33ac43e-359d-588c-86ca-1dae19329599,object identifier,tg:mmbbr:2443,record identifiers,MMB.A.2443,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
1cc8905e-6501-5d3d-ba5f-82ffc38ce6fc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1cc8905e-6501-5d3d-ba5f-82ffc38ce6fc,object identifier,tg:mmbbr:2444,record identifiers,MMB.A.2444,descriptive note,Nederlands,Het opsturen van drukproeven. Bevestiging van het ontvangst van negatieven en bedanking voor de nieuwe opdracht om 8 postkaarten te drukken,Brieven
81fa18df-f606-52a4-8031-f85391b50837,AA,0,https://data.museummayervandenbergh.be/ark:/59511/81fa18df-f606-52a4-8031-f85391b50837,object identifier,tg:mmbbr:2445,record identifiers,MMB.A.2445,descriptive note,Nederlands,Het opsturen van negatieven,Brieven
11c708b0-d04a-5fbc-99fd-d49881d8c31c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/11c708b0-d04a-5fbc-99fd-d49881d8c31c,object identifier,tg:mmbbr:2446,record identifiers,MMB.A.2446,descriptive note,Nederlands,Het opsturen van drukproeven en het retourneren van de negatieven,Brieven
d811a79b-5001-5dc0-b361-e96e105d4f57,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d811a79b-5001-5dc0-b361-e96e105d4f57,object identifier,tg:mmbbr:2447,record identifiers,MMB.A.2447,descriptive note,Nederlands,In verband met de tekst gedrukt op de postkaarten,Brieven
b0ee2de2-c3aa-5006-8695-98b6e583af80,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b0ee2de2-c3aa-5006-8695-98b6e583af80,object identifier,tg:mmbbr:2448,record identifiers,MMB.A.2448,descriptive note,Nederlands,In verband met de tekst gedrukt op de postkaarten en het opsturen van drukproeven,Brieven
